104,7.2502,119519.77,0.000088
105,7.2653,119362.78,0.000089
106,7.2034,119401.44,0.000090
107,7.1813,119184.65,0.000091
108,7.1501,119414.14,0.000091
109,7.1278,119225.22,0.000092
110,7.1734,119108.57,0.000093
111,7.1253,119115.15,0.000094
112,7.1574,119050.80,0.000095
113,7.1366,119065.87,0.000096
114,7.1928,119089.63,0.000097
115,7.1215,119038.48,0.000097
116,7.1513,119132.47,0.000098
117,7.1579,119157.80,0.000099
118,7.1685,118857.46,0.000100
119,7.1567,119025.65,0.000101
120,7.1602,118918.93,0.000102
121,7.1270,118963.26,0.000102
122,7.2159,119120.78,0.000103
123,7.1500,118961.85,0.000104
124,7.1092,119062.18,0.000105
125,7.0597,119059.48,0.000106
126,7.1231,118990.56,0.000107
127,6.9750,119163.46,0.000107
128,7.0154,119113.40,0.000108
129,7.0360,119021.43,0.000109
130,6.9686,119196.19,0.000110
131,6.9489,119010.99,0.000111
132,6.9480,119078.41,0.000112
133,6.9368,118879.16,0.000112
134,6.9971,118980.00,0.000113
135,6.8862,118987.07,0.000114
136,6.8492,119013.80,0.000115
137,6.8772,119009.29,0.000116
138,6.8816,119130.91,0.000117
139,6.8508,119029.29,0.000117
140,6.7909,119074.53,0.000118
141,6.7843,119073.43,0.000119
142,6.7415,118988.51,0.000120
143,6.8138,118686.78,0.000121
144,6.8870,119040.31,0.000122
145,6.7425,119053.56,0.000123
146,6.7541,119128.46,0.000123
147,6.7243,119046.73,0.000124
148,6.7442,119115.47,0.000125
149,6.7705,119114.76,0.000126
150,6.7930,119029.00,0.000127
151,6.8222,119554.34,0.000128
152,6.8833,119435.14,0.000128
153,6.7725,119410.52,0.000129
154,6.8074,119041.31,0.000130
155,6.7303,119303.99,0.000131
156,6.8193,119219.03,0.000132
157,6.7900,119223.99,0.000133
158,6.7431,119226.39,0.000133
159,6.6964,119049.99,0.000134
160,6.7149,118929.50,0.000135
161,6.6992,119086.95,0.000136
162,6.6825,118980.64,0.000137
163,6.6791,118461.94,0.000138
164,6.6430,119141.77,0.000138
165,6.6556,118979.58,0.000139
166,6.6738,119082.44,0.000140
167,6.6807,119145.54,0.000141
168,6.6461,119062.74,0.000142
169,6.5924,118929.64,0.000143
170,6.5835,118979.40,0.000143
171,6.5660,118928.83,0.000144
172,6.6022,119039.47,0.000145
173,6.5920,118894.78,0.000146
174,6.5255,119078.33,0.000147
175,6.5217,119096.53,0.000148
176,6.5137,119078.62,0.000149
177,6.5002,119063.95,0.000149
178,6.4796,118498.34,0.000150
179,6.4551,118967.59,0.000151
180,6.4931,119112.50,0.000152
181,6.4390,119145.47,0.000153
182,6.4629,119112.75,0.000154
183,6.4654,119109.56,0.000154
184,6.5192,118982.98,0.000155
185,6.5215,118969.89,0.000156
186,6.5573,118996.07,0.000157
187,6.5672,118971.67,0.000158
188,6.5359,119070.02,0.000159
189,6.4808,119005.27,0.000159
190,6.5210,119038.55,0.000160
191,6.5179,119114.21,0.000161
192,6.5851,118984.24,0.000162
193,6.5355,118968.72,0.000163
194,6.4586,118968.41,0.000164
195,6.5081,118980.73,0.000164
196,6.4557,119023.39,0.000165
197,6.4431,118989.38,0.000166
198,6.4414,119031.66,0.000167
199,6.4330,119108.69,0.000168
200,6.3970,119022.75,0.000169
201,6.4172,119508.12,0.000170
202,6.4198,119491.80,0.000170
203,6.4331,119369.89,0.000171
204,6.4252,119390.77,0.000172
205,6.3815,119376.18,0.000173
206,6.4104,119327.02,0.000174
207,6.3776,119122.00,0.000175
208,6.4713,119257.47,0.000175
209,6.3566,119218.25,0.000176
210,6.2811,119055.79,0.000177
211,6.3167,119030.20,0.000178
212,6.3415,119015.02,0.000179
213,6.2999,118980.54,0.000180
214,6.3710,119207.10,0.000180
215,6.2948,119027.47,0.000181
216,6.2489,119035.82,0.000182
217,6.2651,119092.60,0.000183
218,6.2622,118997.96,0.000184
219,6.2534,118946.60,0.000185
220,6.2938,119041.92,0.000185
221,6.4155,118990.50,0.000186
222,6.4315,119173.15,0.000187
223,6.3764,118567.35,0.000188
224,6.3607,119097.19,0.000189
225,6.3601,119102.39,0.000190
226,6.3743,118987.43,0.000190
227,6.3599,119010.41,0.000191
228,6.3818,119053.12,0.000192
229,6.3330,119019.72,0.000193
230,6.3965,118983.50,0.000194
231,6.3402,118994.90,0.000195
232,6.3276,119027.21,0.000196
233,6.2868,118931.95,0.000196
234,6.3053,118919.34,0.000197
235,6.3132,119030.04,0.000198
236,6.2929,118853.72,0.000199
237,6.2860,118987.46,0.000200
238,6.2520,119139.74,0.000201
239,6.2799,118899.88,0.000201
240,6.1720,119099.87,0.000202
241,6.2379,119054.64,0.000203
242,6.2516,118868.35,0.000204
243,6.2488,118957.92,0.000205
244,6.2027,119023.85,0.000206
245,6.1587,118994.88,0.000206
246,6.1574,118182.37,0.000207
247,6.1232,119018.86,0.000208
248,6.1980,119058.04,0.000209
249,6.1623,119029.78,0.000210
250,6.2487,118939.75,0.000211
251,6.3651,119548.37,0.000211
252,6.2571,119431.93,0.000212
253,6.2482,119360.89,0.000213
254,6.2478,119317.65,0.000214
255,6.2698,119380.57,0.000215
256,6.2866,119487.46,0.000216
257,6.2582,119049.66,0.000217
258,6.2482,119100.62,0.000217
259,6.2643,119189.32,0.000218
260,6.2295,119089.90,0.000219
261,6.2657,119039.49,0.000220
262,6.1069,119048.39,0.000221
263,6.1153,118935.19,0.000222
264,6.1117,119213.01,0.000222
265,6.1725,118992.13,0.000223
266,6.1481,119128.55,0.000224
267,6.1443,119109.31,0.000225
268,6.1046,118974.88,0.000226
269,6.1151,118942.24,0.000227
270,6.1169,119017.87,0.000227
271,6.0919,119006.85,0.000228
272,6.0960,118999.24,0.000229
273,6.0583,118890.75,0.000230
274,6.0815,119114.75,0.000231
275,6.1147,119077.65,0.000232
276,6.0146,118967.80,0.000232
277,6.0804,118972.67,0.000233
278,6.0582,119036.60,0.000234
279,6.0155,118921.56,0.000235
280,6.0350,119189.17,0.000236
281,6.0257,119004.75,0.000237
282,5.9938,118912.66,0.000237
283,6.0282,119047.04,0.000238
284,6.0646,118961.32,0.000239
285,6.1625,118700.82,0.000240
286,6.1312,118995.61,0.000241
287,6.1845,119030.28,0.000242
288,6.1557,119159.37,0.000243
289,6.1677,118942.89,0.000243
290,6.1500,119003.24,0.000244
291,6.1222,118988.36,0.000245
292,6.1299,118982.10,0.000246
293,6.1348,118956.12,0.000247
294,6.1719,118595.26,0.000248
295,6.1401,119024.51,0.000248
296,6.0264,118727.90,0.000249
297,6.0193,119091.20,0.000250
298,6.0261,119075.08,0.000251
299,6.0020,119106.56,0.000252
300,6.0236,118557.29,0.000253
301,6.0307,119544.49,0.000253
302,5.9931,119458.97,0.000254
303,6.0185,119431.68,0.000255
304,6.0057,119236.67,0.000256
305,5.9726,119254.61,0.000257
306,5.9552,119325.28,0.000258
307,5.9413,119214.63,0.000258
308,5.9816,119139.49,0.000259
309,6.0220,119219.12,0.000260
310,5.9426,119082.94,0.000261
311,5.9284,119097.30,0.000262
312,5.9817,119098.96,0.000263
313,5.9493,118979.49,0.000263
314,5.9097,119168.88,0.000264
315,5.9301,119077.61,0.000265
316,5.9599,119203.04,0.000266
317,5.9252,119088.88,0.000267
318,5.8717,119047.54,0.000268
319,5.9893,118889.50,0.000269
320,6.0682,118962.90,0.000269
321,6.0331,119008.48,0.000270
322,6.0733,119127.06,0.000271
323,6.0927,118950.27,0.000272
324,6.0625,119086.14,0.000273
325,6.0282,119051.35,0.000274
326,6.0405,118963.39,0.000274
327,6.0526,119014.48,0.000275
328,6.0560,118911.29,0.000276
329,6.0160,119027.84,0.000277
330,6.0288,119155.53,0.000278
331,5.9613,119049.57,0.000279
332,5.9310,119027.31,0.000279
333,5.9139,119071.11,0.000280
334,5.9137,118972.14,0.000281
335,5.9340,119017.12,0.000282
336,5.9585,118952.58,0.000283
337,5.8985,118978.22,0.000284
338,5.9141,119133.12,0.000284
339,5.8840,119030.18,0.000285
340,5.9384,118987.90,0.000286
341,5.9279,119156.05,0.000287
342,5.9168,118927.01,0.000288
343,5.7633,118910.08,0.000289
344,5.7975,118922.13,0.000290
345,5.8250,118923.87,0.000290
346,5.8252,118989.13,0.000291
347,5.8487,118970.87,0.000292
348,5.8692,119092.00,0.000293
349,5.8052,119033.25,0.000294
350,5.8035,118939.26,0.000295
351,5.7809,119251.80,0.000295
352,5.8595,119422.78,0.000296
353,5.8177,119027.77,0.000297
354,5.9340,119037.76,0.000298
355,5.9486,119321.37,0.000299
356,5.9653,119101.20,0.000300
357,5.9035,119173.25,0.000300
358,5.9337,118963.07,0.000301
359,5.9588,119153.62,0.000302
360,5.9071,118891.41,0.000303
361,5.8957,118925.27,0.000304
362,5.9263,118991.60,0.000305
363,5.9235,118860.56,0.000305
364,5.9069,119038.48,0.000306
365,5.9175,118951.07,0.000307
366,5.8224,119077.91,0.000308
367,5.8724,119066.63,0.000309
368,5.8143,119028.31,0.000310
369,5.7783,119059.14,0.000310
370,5.8112,119055.23,0.000311
371,5.8173,118937.53,0.000312
372,5.8273,119083.97,0.000313
373,5.8062,119070.50,0.000314
374,5.7982,119039.00,0.000315
375,5.7632,119044.61,0.000316
376,5.7818,118939.71,0.000316
377,5.7375,119005.53,0.000317
378,5.7581,118872.07,0.000318
379,5.7305,118879.37,0.000319
380,5.7656,119028.66,0.000320
381,5.7443,119130.96,0.000321
382,5.7428,119155.93,0.000321
383,5.7202,119096.33,0.000322
384,5.7617,119002.28,0.000323
385,5.7208,118964.86,0.000324
386,5.7673,118930.41,0.000325
387,5.7537,118845.27,0.000326
388,5.7653,119145.71,0.000326
389,5.8514,119004.52,0.000327
390,5.8753,118990.41,0.000328
391,5.8361,118986.18,0.000329
392,5.8408,119041.02,0.000330
393,5.8658,119048.47,0.000331
394,5.8387,118926.10,0.000331
395,5.8472,119047.21,0.000332
396,5.8154,119069.64,0.000333
397,5.8196,119052.10,0.000334
398,5.7822,119125.61,0.000335
399,5.8454,119095.72,0.000336
400,5.8355,118675.76,0.000337
401,5.7406,119583.45,0.000337
402,5.6611,119098.98,0.000338
403,5.7370,119400.94,0.000339
404,5.7144,119347.11,0.000340
405,5.7391,119298.33,0.000341
406,5.7498,119414.34,0.000342
407,5.7196,118684.59,0.000342
408,5.7113,119216.35,0.000343
409,5.7111,118885.25,0.000344
410,5.7165,119059.75,0.000345
411,5.6723,119027.02,0.000346
412,5.6703,119024.05,0.000347
413,5.6242,119022.84,0.000347
414,5.6288,118756.15,0.000348
415,5.6147,118938.03,0.000349
416,5.6347,119046.65,0.000350
417,5.6110,119078.71,0.000351
418,5.6082,118998.00,0.000352
419,5.6031,119068.22,0.000352
420,5.6172,118990.90,0.000353
421,5.6128,118663.19,0.000354
422,5.6555,119178.05,0.000355
423,5.6977,118773.29,0.000356
424,5.7042,119175.16,0.000357
425,5.6905,118765.87,0.000357
426,5.6754,118939.97,0.000358
427,5.7061,119049.48,0.000359
428,5.6552,118963.03,0.000360
429,5.6990,118922.77,0.000361
430,5.7218,119030.84,0.000362
431,5.7184,118986.66,0.000363
432,5.6671,118937.49,0.000363
433,5.7387,119068.19,0.000364
434,5.7287,118848.36,0.000365
435,5.6316,118943.77,0.000366
436,5.6032,118058.66,0.000367
437,5.6658,118958.08,0.000368
438,5.6799,119034.67,0.000368
439,5.7458,118969.98,0.000369
440,5.6577,119060.18,0.000370
441,5.6357,119079.50,0.000371
442,5.7105,119056.77,0.000372
443,5.6647,118978.52,0.000373
444,5.6178,118928.49,0.000373
445,5.6275,119066.03,0.000374
446,5.6189,119007.09,0.000375
447,5.6368,119074.71,0.000376
448,5.6618,119121.19,0.000377
449,5.5580,119093.89,0.000378
450,5.6095,119098.22,0.000378
451,5.5680,119630.85,0.000379
452,5.5650,119487.40,0.000380
453,5.5304,119345.77,0.000381
454,5.6129,119408.45,0.000382
455,5.5651,119369.23,0.000383
456,5.4738,119490.64,0.000383
457,5.4580,119198.56,0.000384
458,5.5243,119263.61,0.000385
459,5.4582,119245.28,0.000386
460,5.4739,119084.53,0.000387
461,5.4718,118961.56,0.000388
462,5.4671,119078.48,0.000389
463,5.4526,119041.61,0.000389
464,5.4689,118806.87,0.000390
465,5.4713,118990.81,0.000391
466,5.4355,119143.60,0.000392
467,5.4713,119026.38,0.000393
468,5.6186,118949.88,0.000394
469,5.6022,118959.80,0.000394
470,5.5946,119006.73,0.000395
471,5.6141,118993.03,0.000396
472,5.5462,119092.70,0.000397
473,5.6047,118649.29,0.000398
474,5.6208,119121.50,0.000399
475,5.6426,119087.47,0.000399
476,5.5724,119084.14,0.000400
477,5.6335,119028.79,0.000401
478,5.5596,118905.09,0.000402
479,5.5426,118943.71,0.000403
480,5.4597,119068.92,0.000404
481,5.4444,118643.08,0.000404
482,5.4445,119139.01,0.000405
483,5.4971,119003.34,0.000406
484,5.4563,118986.53,0.000407
485,5.5479,118581.39,0.000408
486,5.4871,118956.07,0.000409
487,5.4917,118615.29,0.000410
488,5.4445,119024.00,0.000410
489,5.4513,119005.87,0.000411
490,5.4008,118691.83,0.000412
491,5.4037,119065.03,0.000413
492,5.3958,118862.97,0.000414
493,5.3901,118920.96,0.000415
494,5.3615,118926.03,0.000415
495,5.3588,118983.85,0.000416
496,5.3877,118983.56,0.000417
497,5.3590,119008.93,0.000418
498,5.3740,119088.86,0.000419
499,5.3778,119076.89,0.000420
500,5.3745,119018.03,0.000420
501,5.3623,119509.63,0.000421
502,5.3887,119409.03,0.000422
503,5.4791,119422.03,0.000423
504,5.5131,119375.89,0.000424
505,5.4924,119256.98,0.000425
506,5.4617,119366.56,0.000425
507,5.4833,119257.98,0.000426
508,5.4618,119187.48,0.000427
509,5.4890,119151.43,0.000428
510,5.5219,119101.05,0.000429
511,5.4736,119023.81,0.000430
512,5.3856,119122.61,0.000430
513,5.4727,119008.82,0.000431
514,5.3985,119187.61,0.000432
515,5.3808,118987.24,0.000433
516,5.4085,119075.20,0.000434
517,5.4223,119027.46,0.000435
518,5.3849,119044.15,0.000436
519,5.3987,118962.83,0.000436
520,5.4156,118989.79,0.000437
521,5.4167,118567.54,0.000438
522,5.3161,119121.28,0.000439
523,5.3711,119061.89,0.000440
524,5.3289,119106.11,0.000441
525,5.3677,119070.52,0.000441
526,5.3289,119039.39,0.000442
527,5.3023,119051.58,0.000443
528,5.2698,118946.57,0.000444
529,5.2448,119015.95,0.000445
530,5.3073,119083.56,0.000446
531,5.2617,119064.04,0.000446
532,5.2663,119089.74,0.000447
533,5.2492,118968.22,0.000448
534,5.3018,118879.22,0.000449
535,5.2708,119029.67,0.000450
536,5.2544,118905.58,0.000451
537,5.2909,118563.86,0.000451
538,5.3579,118957.67,0.000452
539,5.4045,119057.93,0.000453
540,5.3383,119039.14,0.000454
541,5.4015,118984.52,0.000455
542,5.4191,118959.81,0.000456
543,5.3809,118928.69,0.000457
544,5.3682,118889.95,0.000457
545,5.3356,118975.03,0.000458
546,5.3978,119053.12,0.000459
547,5.3693,118992.24,0.000460
548,5.3304,119030.59,0.000461
549,5.2637,119154.27,0.000462
550,5.3250,118655.24,0.000462
551,5.3174,119550.60,0.000463
552,5.3030,119409.04,0.000464
553,5.3549,119398.06,0.000465
554,5.2817,119336.54,0.000466
555,5.2600,119245.84,0.000467
556,5.2462,119344.41,0.000467
557,5.2637,119200.17,0.000468
558,5.3162,119201.80,0.000469
559,5.2622,119127.55,0.000470
560,5.2297,119089.31,0.000471
561,5.2423,119015.49,0.000472
562,5.1518,119093.09,0.000472
563,5.1491,118851.14,0.000473
564,5.2030,119090.03,0.000474
565,5.1842,119080.91,0.000475
566,5.1242,119132.60,0.000476
567,5.2031,119015.16,0.000477
568,5.1904,118851.76,0.000477
569,5.1509,118918.99,0.000478
570,5.1413,118914.91,0.000479
571,5.1189,118909.09,0.000480
572,5.1835,119108.53,0.000481
573,5.2382,119024.00,0.000482
574,5.2828,119031.59,0.000483
575,5.2720,119109.39,0.000483
576,5.3465,119038.73,0.000484
577,5.2853,119007.89,0.000485
578,5.3488,119043.10,0.000486
579,5.2522,118972.97,0.000487
580,5.2529,119141.28,0.000488
581,5.3280,118963.00,0.000488
582,5.2562,118943.48,0.000489
583,5.2128,119024.75,0.000490
584,5.1836,118964.40,0.000491
585,5.1890,118999.88,0.000492
586,5.2177,118944.95,0.000493
587,5.1778,119001.02,0.000493
588,5.1293,119012.50,0.000494
589,5.1362,119070.22,0.000495
590,5.1740,119052.51,0.000496
591,5.1458,119101.38,0.000497
592,5.1482,118949.23,0.000498
593,5.1117,118934.77,0.000498
594,5.1060,119023.47,0.000499
595,5.1658,118998.71,0.000500
596,5.1018,118994.32,0.000501
597,5.1212,119021.23,0.000502
598,5.0993,119076.03,0.000503
599,5.1419,119143.48,0.000503
600,5.0653,118987.81,0.000504
601,5.0613,119533.11,0.000505
602,5.0811,119396.01,0.000506
603,5.0927,119395.25,0.000507
604,5.0903,119381.56,0.000508
605,5.0826,119087.37,0.000509
606,5.0650,119066.90,0.000509
607,5.0548,118840.76,0.000510
608,5.1929,119080.62,0.000511
609,5.2770,119218.19,0.000512
610,5.2067,119021.26,0.000513
611,5.2041,118969.21,0.000514
612,5.2356,119026.15,0.000514
613,5.2132,118907.26,0.000515
614,5.1680,119158.49,0.000516
615,5.2192,119168.89,0.000517
616,5.1432,119179.80,0.000518
617,5.2211,119015.78,0.000519
618,5.1451,118989.22,0.000519
619,5.1744,119013.70,0.000520
620,5.0430,119010.66,0.000521
621,5.1322,118966.64,0.000522
622,5.0617,119040.26,0.000523
623,5.0244,119053.52,0.000524
624,5.1059,118643.51,0.000524
625,5.1180,119040.23,0.000525
626,5.0553,119098.54,0.000526
627,5.0678,117676.18,0.000527
628,5.0418,118938.22,0.000528
629,5.0337,119821.70,0.000529
630,5.0641,120022.86,0.000530
631,5.0022,119891.82,0.000530
632,4.9906,119793.85,0.000531
633,5.0239,119916.03,0.000532
634,4.9793,119941.39,0.000533
635,4.9911,119610.63,0.000534
636,5.0801,119897.71,0.000535
637,5.1565,119749.66,0.000535
638,5.0920,120029.68,0.000536
639,5.1666,119829.09,0.000537
640,5.1444,119891.48,0.000538
641,5.1329,119845.92,0.000539
642,5.1039,119768.19,0.000540
643,5.1413,119815.87,0.000540
644,5.1565,119842.49,0.000541
645,5.1623,119889.39,0.000542
646,5.1352,119917.97,0.000543
647,5.0739,119638.28,0.000544
648,5.1631,119825.75,0.000545
649,5.0121,119946.77,0.000545
650,5.0107,119844.92,0.000546
651,5.0328,120417.56,0.000547
652,5.0411,120243.64,0.000548
653,5.0122,120064.21,0.000549
654,5.0054,119954.86,0.000550
655,4.9763,119915.88,0.000550
656,5.0225,120210.00,0.000551
657,4.9994,119761.61,0.000552
658,4.9930,119866.51,0.000553
659,5.1064,119812.23,0.000554
660,4.9876,119890.91,0.000555
661,5.0164,119869.67,0.000556
662,5.0239,119666.38,0.000556
663,4.9706,119986.87,0.000557
664,4.9100,119726.79,0.000558
665,4.9842,119897.27,0.000559
666,4.9377,119761.75,0.000560
667,4.9228,119883.56,0.000561
668,4.9311,119703.00,0.000561
669,4.9225,119805.01,0.000562
670,4.9515,119706.86,0.000563
671,4.9467,119899.94,0.000564
672,4.9423,119786.35,0.000565
673,5.0435,119800.25,0.000566
674,5.0813,119801.29,0.000566
675,5.0679,119766.59,0.000567
676,5.0621,119765.69,0.000568
677,5.0910,119682.33,0.000569
678,5.0566,119683.85,0.000570
679,5.0298,119973.85,0.000571
680,5.0486,119449.73,0.000571
681,5.0344,119902.28,0.000572
682,5.0191,119916.63,0.000573
683,5.0135,119770.58,0.000574
684,4.9519,119683.98,0.000575
685,4.9361,119875.15,0.000576
686,4.9408,119798.32,0.000577
687,4.9383,119916.64,0.000577
688,4.8804,119758.96,0.000578
689,4.9312,119974.88,0.000579
690,4.9809,119764.08,0.000580
691,4.9372,119787.76,0.000581
692,4.9258,119772.40,0.000582
693,4.8981,119845.45,0.000582
694,5.0286,119926.76,0.000583
695,4.9236,119848.19,0.000584
696,4.9798,119866.44,0.000585
697,4.9308,119940.48,0.000586
698,4.8567,119755.01,0.000587
699,4.8308,119804.00,0.000587
700,4.8524,119771.66,0.000588
701,4.8396,120426.42,0.000589
702,4.8433,120296.01,0.000590
703,4.8802,120214.95,0.000591
704,4.9151,120166.24,0.000592
705,4.8174,120268.84,0.000592
706,4.8009,120085.89,0.000593
707,4.8403,119807.77,0.000594
708,4.8635,120040.02,0.000595
709,4.9582,119870.20,0.000596
710,4.9969,119873.48,0.000597
711,4.9611,119667.88,0.000597
712,4.9611,119866.21,0.000598
713,4.9678,119760.68,0.000599
714,4.9052,119890.65,0.000600
715,4.9271,119850.76,0.000600
716,4.8797,119967.33,0.000600
717,4.9355,119731.21,0.000600
718,4.9073,119858.80,0.000600
719,4.9522,119888.95,0.000600
720,4.9408,119693.74,0.000600
721,4.8789,119736.85,0.000600
722,4.8832,119860.58,0.000600
723,4.8602,119906.60,0.000600
724,4.8810,119719.85,0.000600
725,4.8602,119598.67,0.000600
726,4.8633,119655.36,0.000600
727,4.8482,119819.02,0.000600
728,4.8443,119690.72,0.000600
729,4.8283,119885.83,0.000600
730,4.8835,119593.40,0.000600
731,4.8239,119667.22,0.000600
732,4.8226,119786.83,0.000600
733,4.7679,119699.84,0.000600
734,4.8146,119633.39,0.000600
735,4.7795,119823.89,0.000600
736,4.7619,119795.90,0.000600
737,4.7668,119791.59,0.000600
738,4.7800,119808.22,0.000600
739,4.7600,119930.17,0.000600
740,4.7422,119629.77,0.000600
741,4.8157,119881.78,0.000600
742,4.7205,119845.38,0.000600
743,4.8028,119866.72,0.000600
744,4.7211,119885.18,0.000600
745,4.8070,119941.11,0.000600
746,4.8662,119773.82,0.000600
747,4.8344,119996.89,0.000600
748,4.8987,119738.92,0.000600
749,4.8430,119846.16,0.000600
750,4.8075,119755.90,0.000600
751,4.8308,120295.02,0.000600
752,4.7814,120221.79,0.000600
753,4.8909,120271.62,0.000600
754,4.8961,120190.44,0.000600
755,4.8510,120196.05,0.000600
756,4.8523,120292.37,0.000600
757,4.7979,120162.78,0.000600
758,4.8165,120002.40,0.000600
759,4.7976,119991.05,0.000600
760,4.7817,119965.05,0.000600
761,4.8302,119935.30,0.000600
762,4.7827,119895.17,0.000600
763,4.7077,119861.25,0.000600
764,4.7504,119899.52,0.000600
765,4.7635,119736.54,0.000600
766,4.7961,119977.28,0.000600
767,4.7625,119696.13,0.000600
768,4.6774,119866.33,0.000600
769,4.7189,119754.26,0.000600
770,4.7007,119771.76,0.000600
771,4.6361,119736.83,0.000600
772,4.6628,119835.40,0.000600
773,4.6140,119738.66,0.000600
774,4.6941,119965.68,0.000600
775,4.6637,119701.98,0.000600
776,4.6842,119858.47,0.000600
777,4.6648,119748.65,0.000600
778,4.6883,119545.28,0.000600
779,4.6896,119755.53,0.000600
780,4.7157,119860.33,0.000600
781,4.7562,119593.79,0.000600
782,4.7563,119644.23,0.000600
783,4.7642,119650.62,0.000600
784,4.7683,119548.90,0.000600
785,4.7652,119599.31,0.000600
786,4.8061,119865.50,0.000600
787,4.7610,119636.11,0.000600
788,4.7586,119603.44,0.000600
789,4.7630,119867.20,0.000600
790,4.7930,119682.24,0.000600
791,4.8307,119551.91,0.000600
792,4.6923,119520.02,0.000600
793,4.7312,119565.79,0.000600
794,4.6647,119614.24,0.000600
795,4.7178,119625.14,0.000600
796,4.6880,119653.79,0.000600
797,4.6660,119625.76,0.000600
798,4.6814,119859.34,0.000600
799,4.6970,119693.56,0.000600
800,4.7087,119662.82,0.000600
801,4.6618,120437.90,0.000600
802,4.6471,120235.86,0.000600
803,4.6190,120177.03,0.000600
804,4.6592,120210.08,0.000600
805,4.6175,120028.02,0.000600
806,4.6022,120207.34,0.000600
807,4.6168,120129.32,0.000600
808,4.5387,119971.78,0.000600
809,4.5965,119939.26,0.000600
810,4.6292,119937.02,0.000600
811,4.5369,119848.41,0.000600
812,4.5665,119916.52,0.000600
813,4.5642,119916.11,0.000600
814,4.5868,119910.60,0.000600
815,4.6133,119890.64,0.000600
816,4.7164,119996.41,0.000600
817,4.7045,119802.70,0.000600
818,4.7038,119049.25,0.000600
819,4.8293,119816.92,0.000600
820,4.7220,119803.68,0.000600
821,4.7395,119987.49,0.000600
822,4.7225,119878.24,0.000600
